,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
238,851,PO BOX,Kingshill,VI,PRIMARY,17.73,-64.8,NA-US-VI-KINGSHILL,False,,,
239,2478,STANDARD,Belmont,MA,PRIMARY,42.39,-71.18,NA-US-MA-BELMONT,False,12132.0,21169.0,955500316.0
240,2479,PO BOX,Waverley,MA,PRIMARY,42.39,-71.17,NA-US-MA-WAVERLEY,False,,,
241,2445,STANDARD,Brookline,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,False,10219.0,16149.0,871688763.0
242,2446,STANDARD,Brookline,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,False,14601.0,21302.0,1038890274.0
243,2447,PO BOX,Brookline Village,MA,PRIMARY,42.33,-71.13,NA-US-MA-BROOKLINE VILLAGE,False,,,
244,2420,STANDARD,Lexington,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,False,7062.0,13148.0,741054557.0
245,2421,STANDARD,Lexington,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,False,8122.0,15237.0,791322042.0
246,2492,STANDARD,Needham,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM,False,9394.0,17587.0,1060369022.0
247,2494,STANDARD,Needham Heights,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM HEIGHTS,False,4334.0,7910.0,368848894.0
248,2456,PO BOX,New Town,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEW TOWN,False,,,
249,2458,STANDARD,Newton,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEWTON,False,6418.0,10355.0,498332466.0
250,2459,STANDARD,Newton Center,MA,PRIMARY,42.31,-71.19,NA-US-MA-NEWTON CENTER,False,9031.0,16153.0,906510839.0
251,2460,STANDARD,Newtonville,MA,PRIMARY,42.35,-71.2,NA-US-MA-NEWTONVILLE,False,4687.0,7764.0,361543245.0
252,2461,STANDARD,Newton Highlands,MA,PRIMARY,42.31,-71.2,NA-US-MA-NEWTON HIGHLANDS,False,3521.0,6253.0,358055277.0
253,2462,STANDARD,Newton Lower Falls,MA,PRIMARY,42.33,-71.25,NA-US-MA-NEWTON LOWER FALLS,False,689.0,1184.0,50636755.0
254,2464,STANDARD,Newton Upper Falls,MA,PRIMARY,42.31,-71.22,NA-US-MA-NEWTON UPPER FALLS,False,1539.0,2480.0,93569510.0
255,2465,STANDARD,West Newton,MA,PRIMARY,42.35,-71.22,NA-US-MA-WEST NEWTON,False,5887.0,10288.0,583545368.0
256,2466,STANDARD,Auburndale,MA,PRIMARY,42.34,-71.24,NA-US-MA-AUBURNDALE,False,3366.0,5838.0,255483758.0
257,960,PO BOX,Bayamon,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,False,,,
258,961,STANDARD,Bayamon,PR,PRIMARY,18.41,-66.15,NA-US-PR-BAYAMON,False,,,
259,962,STANDARD,Catano,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,False,,,
260,963,PO BOX,Catano,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,False,,,
261,975,UNIQUE,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
262,976,STANDARD,Trujillo Alto,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,False,,,
263,977,PO BOX,Trujillo Alto,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,False,,,
264,978,PO BOX,Saint Just,PR,PRIMARY,18.37,-66.01,NA-US-PR-SAINT JUST,False,,,
265,754,STANDARD,San Lorenzo,PR,PRIMARY,18.19,-65.96,NA-US-PR-SAN LORENZO,False,,,
266,685,STANDARD,San Sebastian,PR,PRIMARY,18.33,-66.99,NA-US-PR-SAN SEBASTIAN,False,,,
267,757,STANDARD,Santa Isabel,PR,PRIMARY,17.97,-66.4,NA-US-PR-SANTA ISABEL,False,,,
268,953,STANDARD,Toa Alta,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,False,,,
269,954,PO BOX,Toa Alta,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,False,,,
270,949,STANDARD,Toa Baja,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,False,,,
271,950,PO BOX,Toa Baja,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,False,,,
272,951,PO BOX,Toa Baja,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,False,,,
273,641,STANDARD,Utuado,PR,PRIMARY,18.27,-66.7,NA-US-PR-UTUADO,False,,,
274,692,STANDARD,Vega Alta,PR,PRIMARY,18.41,-66.32,NA-US-PR-VEGA ALTA,False,,,
275,693,STANDARD,Vega Baja,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,False,,,
276,694,PO BOX,Vega Baja,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,False,,,
277,765,STANDARD,Vieques,PR,PRIMARY,18.42,-65.83,NA-US-PR-VIEQUES,False,,,
278,766,STANDARD,Villalba,PR,PRIMARY,18.13,-66.48,NA-US-PR-VILLALBA,False,,,
279,767,STANDARD,Yabucoa,PR,PRIMARY,18.04,-65.87,NA-US-PR-YABUCOA,False,,,
280,698,STANDARD,Yauco,PR,PRIMARY,18.03,-66.86,NA-US-PR-YAUCO,False,,,
281,2467,STANDARD,Chestnut Hill,MA,PRIMARY,42.31,-71.16,NA-US-MA-CHESTNUT HILL,False,7725.0,13071.0,812720425.0
282,2468,STANDARD,Waban,MA,PRIMARY,42.32,-71.23,NA-US-MA-WABAN,False,2772.0,5140.0,339797445.0
283,2495,PO BOX,Nonantum,MA,PRIMARY,42.33,-71.2,NA-US-MA-NONANTUM,False,,,
284,2451,STANDARD,Waltham,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,False,9097.0,14526.0,491563149.0
285,2452,STANDARD,Waltham,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,False,6253.0,9731.0,321542033.0
286,2453,STANDARD,Waltham,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,False,13382.0,20076.0,608496212.0
287,2454,PO BOX,Waltham,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,False,348.0,473.0,10362378.0
288,2455,PO BOX,North Waltham,MA,PRIMARY,42.39,-71.22,NA-US-MA-NORTH WALTHAM,False,,,
289,2471,PO BOX,Watertown,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,False,,,
290,2472,STANDARD,Watertown,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,False,17710.0,26221.0,892807332.0
291,2477,UNIQUE,Watertown,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,False,,,
292,2457,PO BOX,Babson Park,MA,PRIMARY,42.29,-71.26,NA-US-MA-BABSON PARK,False,,,
293,2481,STANDARD,Wellesley Hills,MA,PRIMARY,42.31,-71.27,NA-US-MA-WELLESLEY HILLS,False,6960.0,13012.0,1359908283.0
294,2482,STANDARD,Wellesley,MA,PRIMARY,42.3,-71.28,NA-US-MA-WELLESLEY,False,4782.0,8821.0,725439303.0
295,2493,STANDARD,Weston,MA,PRIMARY,42.36,-71.26,NA-US-MA-WESTON,False,5417.0,9839.0,1150142875.0
296,2184,STANDARD,Braintree,MA,PRIMARY,42.2,-71.0,NA-US-MA-BRAINTREE,False,17935.0,30406.0,941914537.0
297,2185,PO BOX,Braintree,MA,PRIMARY,42.2,-71.0,NA-US-MA-BRAINTREE,False,,,
298,2186,STANDARD,Milton,MA,PRIMARY,42.24,-71.08,NA-US-MA-MILTON,False,12912.0,22628.0,1001964272.0
299,2187,PO BOX,Milton Village,MA,PRIMARY,42.26,-71.08,NA-US-MA-MILTON VILLAGE,False,,,
300,2169,STANDARD,Quincy,MA,PRIMARY,42.26,-71.0,NA-US-MA-QUINCY,False,28140.0,43214.0,1238343865.0
301,2170,STANDARD,Quincy,MA,PRIMARY,42.26,-71.0,NA-US-MA-QUINCY,False,10181.0,16193.0,417072030.0
302,2171,STANDARD,Quincy,MA,PRIMARY,42.26,-71.0,NA-US-MA-QUINCY,False,10118.0,15503.0,471739743.0
303,2269,PO BOX,Quincy,MA,PRIMARY,42.26,-71.0,NA-US-MA-QUINCY,False,306.0,426.0,10946967.0
304,2188,STANDARD,Weymouth,MA,PRIMARY,42.2,-70.94,NA-US-MA-WEYMOUTH,False,7491.0,12116.0,342621794.0
305,2189,STANDARD,East Weymouth,MA,PRIMARY,42.2,-70.94,NA-US-MA-EAST WEYMOUTH,False,7242.0,11769.0,324178175.0
306,2190,STANDARD,South Weymouth,MA,PRIMARY,42.2,-70.94,NA-US-MA-SOUTH WEYMOUTH,False,8381.0,13851.0,412748129.0
307,2191,STANDARD,North Weymouth,MA,PRIMARY,42.2,-70.94,NA-US-MA-NORTH WEYMOUTH,False,4523.0,7287.0,199695113.0
308,1718,STANDARD,Village Of Nagog Woods,MA,PRIMARY,42.51,-71.41,NA-US-MA-VILLAGE OF NAGOG WOODS,False,306.0,580.0,23316067.0
309,1719,STANDARD,Boxborough,MA,PRIMARY,42.5,-71.5,NA-US-MA-BOXBOROUGH,False,2581.0,4749.0,212380442.0
310,1720,STANDARD,Acton,MA,PRIMARY,42.48,-71.46,NA-US-MA-ACTON,False,9967.0,19114.0,917472012.0
311,2474,STANDARD,Arlington,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,False,13880.0,22275.0,838343474.0
312,2475,PO BOX,Arlington Heights,MA,PRIMARY,42.41,-71.18,NA-US-MA-ARLINGTON HEIGHTS,False,,,
313,2476,STANDARD,Arlington,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,False,8505.0,14383.0,585309228.0
314,2150,STANDARD,Chelsea,MA,PRIMARY,42.39,-71.03,NA-US-MA-CHELSEA,False,14659.0,23718.0,451124760.0
315,2149,STANDARD,Everett,MA,PRIMARY,42.4,-71.05,NA-US-MA-EVERETT,False,18742.0,30367.0,612913534.0
316,2152,STANDARD,Winthrop,MA,PRIMARY,42.37,-70.98,NA-US-MA-WINTHROP,False,8929.0,14181.0,397723233.0
317,2151,STANDARD,Revere,MA,PRIMARY,42.41,-70.99,NA-US-MA-REVERE,False,24321.0,38954.0,817248740.0
318,2148,STANDARD,Malden,MA,PRIMARY,42.43,-71.05,NA-US-MA-MALDEN,False,29313.0,47104.0,1135121207.0
319,2176,STANDARD,Melrose,MA,PRIMARY,42.45,-71.05,NA-US-MA-MELROSE,False,13768.0,23311.0,809527855.0
320,2153,PO BOX,Medford,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,False,,,
321,2155,STANDARD,Medford,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,False,28812.0,44783.0,1320430597.0
322,2156,PO BOX,West Medford,MA,PRIMARY,42.42,-71.13,NA-US-MA-WEST MEDFORD,False,,,
323,2143,STANDARD,Somerville,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,False,13983.0,18622.0,593097281.0
324,2144,STANDARD,Somerville,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,False,13800.0,18051.0,665824100.0
325,2145,STANDARD,Somerville,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,False,12724.0,18704.0,460150998.0
326,2180,STANDARD,Stoneham,MA,PRIMARY,42.47,-71.09,NA-US-MA-STONEHAM,False,11515.0,19086.0,590223756.0
327,1913,STANDARD,Amesbury,MA,PRIMARY,42.85,-70.92,NA-US-MA-AMESBURY,False,8287.0,14037.0,413947797.0
328,1810,STANDARD,Andover,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,False,16462.0,30346.0,1580077483.0
329,1812,UNIQUE,Andover,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,False,,,
330,1899,UNIQUE,Andover,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,False,,,
331,5501,UNIQUE,Andover,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,False,,,
332,1586,PO BOX,West Millbury,MA,PRIMARY,42.19,-71.76,NA-US-MA-WEST MILLBURY,False,,,
333,2054,STANDARD,Millis,MA,PRIMARY,42.16,-71.35,NA-US-MA-MILLIS,False,4029.0,7110.0,226979837.0
334,1529,STANDARD,Millville,MA,PRIMARY,42.03,-71.58,NA-US-MA-MILLVILLE,False,1473.0,2734.0,75109565.0
335,2350,PO BOX,Monponsett,MA,PRIMARY,42.02,-70.84,NA-US-MA-MONPONSETT,False,260.0,447.0,10617039.0
336,2553,PO BOX,Monument Beach,MA,PRIMARY,41.71,-70.6,NA-US-MA-MONUMENT BEACH,False,641.0,1031.0,24119002.0
337,2554,STANDARD,Nantucket,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,False,5048.0,7752.0,195641777.0
338,2564,PO BOX,Siasconset,MA,PRIMARY,41.27,-70.0,NA-US-MA-SIASCONSET,False,,,
339,2584,PO BOX,Nantucket,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,False,1034.0,1700.0,46938856.0
340,1760,STANDARD,Natick,MA,PRIMARY,42.28,-71.35,NA-US-MA-NATICK,False,16452.0,28611.0,1168655429.0
341,1531,STANDARD,New Braintree,MA,PRIMARY,42.31,-72.13,NA-US-MA-NEW BRAINTREE,False,487.0,865.0,20971624.0
342,1950,STANDARD,Newburyport,MA,PRIMARY,42.81,-70.88,NA-US-MA-NEWBURYPORT,False,9069.0,15198.0,572238594.0
343,1951,STANDARD,Newbury,MA,PRIMARY,42.8,-71.0,NA-US-MA-NEWBURY,False,1885.0,3207.0,105731108.0
344,1952,STANDARD,Salisbury,MA,PRIMARY,42.83,-70.84,NA-US-MA-SALISBURY,False,4142.0,6787.0,162040336.0
345,2056,STANDARD,Norfolk,MA,PRIMARY,42.11,-71.31,NA-US-MA-NORFOLK,False,4404.0,8410.0,358517844.0
346,2351,STANDARD,Abington,MA,PRIMARY,42.11,-70.95,NA-US-MA-ABINGTON,False,8076.0,13780.0,406154585.0
347,1862,STANDARD,North Billerica,MA,PRIMARY,42.57,-71.29,NA-US-MA-NORTH BILLERICA,False,4758.0,8263.0,252218694.0
348,1532,STANDARD,Northborough,MA,PRIMARY,42.31,-71.64,NA-US-MA-NORTHBOROUGH,False,7078.0,13113.0,516896493.0
349,1534,STANDARD,Northbridge,MA,PRIMARY,42.15,-71.65,NA-US-MA-NORTHBRIDGE,False,2672.0,4939.0,156930919.0
350,1535,STANDARD,North Brookfield,MA,PRIMARY,42.27,-72.08,NA-US-MA-NORTH BROOKFIELD,False,2223.0,3925.0,90390169.0
351,2355,PO BOX,North Carver,MA,PRIMARY,41.91,-70.79,NA-US-MA-NORTH CARVER,False,,,
352,2650,STANDARD,North Chatham,MA,PRIMARY,41.7,-69.95,NA-US-MA-NORTH CHATHAM,False,558.0,861.0,16776743.0
353,1863,STANDARD,North Chelmsford,MA,PRIMARY,42.63,-71.39,NA-US-MA-NORTH CHELMSFORD,False,4556.0,7753.0,242656795.0
354,2651,PO BOX,North Eastham,MA,PRIMARY,41.84,-69.97,NA-US-MA-NORTH EASTHAM,False,985.0,1499.0,21744173.0
355,2356,STANDARD,North Easton,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,False,5650.0,10331.0,422029575.0
356,2357,UNIQUE,North Easton,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,False,,,
357,2556,STANDARD,North Falmouth,MA,PRIMARY,41.64,-70.63,NA-US-MA-NORTH FALMOUTH,False,1984.0,3327.0,93381259.0
358,2565,PO BOX,Silver Beach,MA,PRIMARY,41.63,-70.64,NA-US-MA-SILVER BEACH,False,,,
359,1536,STANDARD,North Grafton,MA,PRIMARY,42.23,-71.69,NA-US-MA-NORTH GRAFTON,False,3265.0,5828.0,214773967.0
360,2059,PO BOX,North Marshfield,MA,PRIMARY,42.1,-70.71,NA-US-MA-NORTH MARSHFIELD,False,,,
361,1537,STANDARD,North Oxford,MA,PRIMARY,42.16,-71.88,NA-US-MA-NORTH OXFORD,False,1186.0,1951.0,51233021.0
362,2358,PO BOX,North Pembroke,MA,PRIMARY,42.09,-70.78,NA-US-MA-NORTH PEMBROKE,False,,,
363,1864,STANDARD,North Reading,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,False,7430.0,13411.0,518665929.0
364,1889,UNIQUE,North Reading,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,False,,,
365,5544,UNIQUE,Andover,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,False,,,
366,1430,STANDARD,Ashburnham,MA,PRIMARY,42.63,-71.9,NA-US-MA-ASHBURNHAM,False,2914.0,5364.0,140443240.0
367,1431,STANDARD,Ashby,MA,PRIMARY,42.68,-71.81,NA-US-MA-ASHBY,False,1508.0,2749.0,69220520.0
368,1721,STANDARD,Ashland,MA,PRIMARY,42.25,-71.46,NA-US-MA-ASHLAND,False,8260.0,14769.0,564386680.0
369,1501,STANDARD,Auburn,MA,PRIMARY,42.2,-71.83,NA-US-MA-AUBURN,False,8341.0,14232.0,392017225.0
370,2322,STANDARD,Avon,MA,PRIMARY,42.11,-71.03,NA-US-MA-AVON,False,2294.0,3831.0,98754584.0
371,1432,STANDARD,Ayer,MA,PRIMARY,42.56,-71.58,NA-US-MA-AYER,False,3632.0,6017.0,166253356.0
372,1434,STANDARD,Devens,MA,PRIMARY,42.53,-71.61,NA-US-MA-DEVENS,False,,,
373,1436,STANDARD,Baldwinville,MA,PRIMARY,42.6,-72.07,NA-US-MA-BALDWINVILLE,False,1381.0,2457.0,53840371.0
374,2630,STANDARD,Barnstable,MA,PRIMARY,41.7,-70.3,NA-US-MA-BARNSTABLE,False,1150.0,1895.0,50715110.0
375,1730,STANDARD,Bedford,MA,PRIMARY,42.48,-71.26,NA-US-MA-BEDFORD,False,6588.0,11940.0,472027119.0
376,1731,STANDARD,Hanscom Afb,MA,PRIMARY,42.46,-71.28,NA-US-MA-HANSCOM AFB,False,596.0,1343.0,28379331.0
377,2019,STANDARD,Bellingham,MA,PRIMARY,42.09,-71.47,NA-US-MA-BELLINGHAM,False,8331.0,14707.0,436408085.0
378,1503,STANDARD,Berlin,MA,PRIMARY,42.38,-71.63,NA-US-MA-BERLIN,False,1402.0,2462.0,88697507.0
379,1915,STANDARD,Beverly,MA,PRIMARY,42.55,-70.84,NA-US-MA-BEVERLY,False,18857.0,31324.0,1018589958.0
380,1821,STANDARD,Billerica,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,False,15356.0,26961.0,813476069.0
381,1822,PO BOX,Billerica,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,False,,,
382,1504,STANDARD,Blackstone,MA,PRIMARY,42.01,-71.5,NA-US-MA-BLACKSTONE,False,4456.0,7808.0,198647907.0
383,1740,STANDARD,Bolton,MA,PRIMARY,42.43,-71.6,NA-US-MA-BOLTON,False,2293.0,4456.0,228442687.0
384,2108,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,2348.0,3312.0,388783474.0
385,2109,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,2966.0,4145.0,284385612.0
386,2110,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,2950.0,4313.0,231268950.0
387,2111,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,2964.0,4467.0,315024986.0
388,2112,PO BOX,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,306.0,417.0,9674464.0
389,2113,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,4124.0,4799.0,229434216.0
390,2114,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,6447.0,8116.0,551322326.0
391,2115,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,7970.0,9923.0,460529282.0
392,2116,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,10214.0,13687.0,1351420353.0
393,2117,PO BOX,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,309.0,396.0,13001966.0
394,2118,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,12160.0,16795.0,893323735.0
395,2119,STANDARD,Roxbury,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY,False,11195.0,17302.0,323494957.0
396,2120,STANDARD,Roxbury Crossing,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY CROSSING,False,4992.0,7048.0,138391265.0
397,2121,STANDARD,Dorchester,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,False,10281.0,16415.0,265819434.0
398,2122,STANDARD,Dorchester,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,False,10504.0,16592.0,367358854.0
399,2123,PO BOX,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,270.0,359.0,9359735.0
400,2124,STANDARD,Dorchester Center,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER CENTER,False,21343.0,33570.0,728309811.0
401,2125,STANDARD,Dorchester,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,False,14981.0,22994.0,501492850.0
402,2126,STANDARD,Mattapan,MA,PRIMARY,42.26,-71.1,NA-US-MA-MATTAPAN,False,12276.0,19266.0,399176436.0
403,2127,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,17811.0,24051.0,945515117.0
404,2128,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,17518.0,27419.0,545015569.0
405,2129,STANDARD,Charlestown,MA,PRIMARY,42.38,-71.06,NA-US-MA-CHARLESTOWN,False,9245.0,13311.0,726941650.0
406,2130,STANDARD,Jamaica Plain,MA,PRIMARY,42.3,-71.11,NA-US-MA-JAMAICA PLAIN,False,19207.0,27060.0,930225860.0
407,2131,STANDARD,Roslindale,MA,PRIMARY,42.28,-71.13,NA-US-MA-ROSLINDALE,False,15098.0,23881.0,637197973.0
408,2132,STANDARD,West Roxbury,MA,PRIMARY,42.28,-71.16,NA-US-MA-WEST ROXBURY,False,13457.0,21756.0,751009680.0
409,2133,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
410,2134,STANDARD,Allston,MA,PRIMARY,42.35,-71.13,NA-US-MA-ALLSTON,False,9592.0,12051.0,310662266.0
411,2135,STANDARD,Brighton,MA,PRIMARY,42.35,-71.15,NA-US-MA-BRIGHTON,False,21268.0,27370.0,855471186.0
412,2136,STANDARD,Hyde Park,MA,PRIMARY,42.26,-71.11,NA-US-MA-HYDE PARK,False,14261.0,23209.0,549863633.0
413,2137,PO BOX,Readville,MA,PRIMARY,42.25,-71.12,NA-US-MA-READVILLE,False,,,
414,2163,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,630.0,723.0,46464955.0
415,2196,PO BOX,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,521.0,780.0,56979484.0
416,2199,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,926.0,1239.0,131945542.0
417,2201,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
418,2203,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
419,2204,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
420,2205,PO BOX,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,1063.0,1513.0,36858731.0
421,2206,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
422,2210,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,1130.0,1495.0,125277777.0
423,2211,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
424,2212,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
425,2215,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,6084.0,7098.0,288003972.0
426,2217,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
427,2222,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
428,2228,PO BOX,East Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-EAST BOSTON,False,,,
429,2241,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
430,2266,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
431,2283,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
432,2284,STANDARD,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
433,2293,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
434,2295,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
435,2297,UNIQUE,Boston,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,False,,,
436,2298,PO BOX,Boston,MA,PRIMARY,42.34,-71.05,NA-US-MA-BOSTON,False,,,
437,1921,STANDARD,Boxford,MA,PRIMARY,42.67,-70.98,NA-US-MA-BOXFORD,False,3837.0,7331.0,381701356.0
438,1505,STANDARD,Boylston,MA,PRIMARY,42.35,-71.73,NA-US-MA-BOYLSTON,False,2235.0,3993.0,154598338.0
439,2020,PO BOX,Brant Rock,MA,PRIMARY,42.08,-70.64,NA-US-MA-BRANT ROCK,False,416.0,661.0,19450731.0
440,2631,STANDARD,Brewster,MA,PRIMARY,41.76,-70.08,NA-US-MA-BREWSTER,False,5179.0,8575.0,167998522.0
441,2324,STANDARD,Bridgewater,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,False,10960.0,19223.0,572230266.0
442,2325,UNIQUE,Bridgewater,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,False,,,
443,2301,STANDARD,Brockton,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,False,26639.0,44024.0,893244392.0
444,2302,STANDARD,Brockton,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,False,14983.0,25132.0,542792129.0
445,2303,PO BOX,Brockton,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,False,700.0,1124.0,22756824.0
446,2304,PO BOX,Brockton,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,False,,,
447,2305,PO BOX,Brockton,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,False,,,
448,1506,STANDARD,Brookfield,MA,PRIMARY,42.21,-72.1,NA-US-MA-BROOKFIELD,False,1665.0,2920.0,68732705.0
449,2327,PO BOX,Bryantville,MA,PRIMARY,42.06,-70.8,NA-US-MA-BRYANTVILLE,False,328.0,526.0,11061702.0
450,1803,STANDARD,Burlington,MA,PRIMARY,42.5,-71.2,NA-US-MA-BURLINGTON,False,12671.0,22104.0,728010164.0
451,1805,UNIQUE,Burlington,MA,PRIMARY,42.5,-71.2,NA-US-MA-BURLINGTON,False,,,
