,price,time_since_posting,imgurl,url
691279031,800,4,https://images.craigslist.org/00202_hVt0sv6ZYNQ_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/redondo-beach-sectional-couch-great/6912790316.html
690839149,450,10,https://images.craigslist.org/00r0r_gD2Jbgv0mTR_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch-leather/6908391490.html
691008159,1200,8,https://images.craigslist.org/00i0i_5CmY1OTwobJ_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-large-like-new-velvet/6910081597.html
691277872,1900,4,https://images.craigslist.org/00K0K_bYE9STN17sv_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-gorgeous-new-raw-hide/6912778720.html
691277517,15,4,https://images.craigslist.org/01313_3Qg8x1e38Qv_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/northridge-couch/6912775173.html
689102619,275,33,https://images.craigslist.org/00I0I_4dasysi2kQY_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-couch-loveseat-tables/6891026191.html
691276517,100,4,https://images.craigslist.org/00z0z_2g4yfrFaJc3_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-vintage-1970s-couch/6912765172.html
690829036,150,10,https://images.craigslist.org/00202_96sqnNTpTwm_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/valley-village-round-turn-table-couch/6908290362.html
691275191,250,4,https://images.craigslist.org/00e0e_6qLhRu3elqR_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/inglewood-cream-leather-couch/6912751919.html
689039793,199,34,https://images.craigslist.org/00Y0Y_63iPyYiMh1u_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/beverly-hills-couch/6890397932.html
691272429,200,4,https://images.craigslist.org/00e0e_fxpu14q0Vsd_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/culver-city-couch-like-new/6912724293.html
691271851,199,4,https://images.craigslist.org/00T0T_irKBYqUCfxa_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-large-sofa-couch/6912718513.html
691271526,75,4,https://images.craigslist.org/00G0G_fB9IAnzW94g_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-great-yellow-couch/6912715264.html
691268292,175,4,https://images.craigslist.org/00j0j_537Px7TlXgj_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-couch-for-sale/6912682920.html
690317203,600,17,https://images.craigslist.org/00P0P_t7CuwpuxAe_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-habra-2-new-couches-sofas-sectional/6903172036.html
691268053,150,4,https://images.craigslist.org/00X0X_bnSBQSgRiUZ_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-urban-home-couch-for-sale/6912680531.html
691266156,400,4,https://images.craigslist.org/00101_f6BSKpIwB46_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-grey-mid-century-couch/6912661562.html
691265580,650,4,https://images.craigslist.org/00101_f6BSKpIwB46_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-grey-matching-couch-and/6912655806.html
691264171,800,4,https://images.craigslist.org/00Q0Q_1dIwwoUxRVY_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/west-covina-couch-coffee-table/6912641718.html
690741454,65,11,https://images.craigslist.org/00F0F_kXiNMNL3h4y_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-sofa-loveseat-couch-5/6907414541.html
691263148,100,4,https://images.craigslist.org/00Q0Q_jjH4WZZrIxh_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/san-fernando-2-couch-bundle/6912631488.html
691261631,400,4,https://images.craigslist.org/00101_lHKqUjayDed_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/south-pasadena-gorgeous-green-leather/6912616317.html
689108296,320,33,https://images.craigslist.org/00W0W_I73Gg4w1E9_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/universal-city-genuine-leather-wrap/6891082965.html
690975126,25,8,https://images.craigslist.org/00M0M_947wBMFYjij_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-chair-sofa-couch-over/6909751267.html
691256122,20,4,https://images.craigslist.org/00q0q_fvzjfJxPLy2_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/sierra-madre-mattress-roomboard-couch/6912561225.html
691255523,500,4,https://images.craigslist.org/00y0y_7NCeajfHvXR_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-contemporary-sectional/6912555237.html
689983519,250,21,https://images.craigslist.org/00N0N_9BcexK4v3Is_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-couch-with-center-console/6899835191.html
691093490,350,7,https://images.craigslist.org/00j0j_d9g3PEGPs5S_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-couch-sofa/6910934902.html
690415227,199,16,https://images.craigslist.org/00Z0Z_cwaEnoMVZmW_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/buena-park-futon-hard-wood-couch-and/6904152272.html
689051406,10,34,https://images.craigslist.org/00c0c_h86wzTGfF4U_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-gorgeous-modern-decorative/6890514065.html
691249356,10,5,https://images.craigslist.org/00w0w_5eDcYFc0O4i_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-couch/6912493567.html
690332713,130,17,https://images.craigslist.org/00u0u_dtGOhVz3jci_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/redondo-beach-leather-couch/6903327131.html
691248580,1450,5,https://images.craigslist.org/00t0t_8cUdGgyB1Pg_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/woodland-hills-new-pottery-barn-couch/6912485804.html
691248326,145,5,https://images.craigslist.org/01111_h1fnCOzv9El_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-beige-brown-sofa-couch/6912483263.html
691248254,175,5,https://images.craigslist.org/00o0o_8SqQM1BTLOd_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-small-vintage-sofa-couch-leather/6912482545.html
691248257,145,5,https://images.craigslist.org/01111_h1fnCOzv9El_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-beige-brown-sofa-couch/6912482576.html
691248261,175,5,https://images.craigslist.org/00o0o_8SqQM1BTLOd_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-small-vintage-sofa-couch-leather/6912482617.html
691248264,250,5,https://images.craigslist.org/00J0J_d7kZuJkLhc0_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-vintage-leather-sofa-couch/6912482649.html
690327776,399,17,https://images.craigslist.org/00E0E_cikiQNGzzdY_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-couch-like-new-holmsund-ikea/6903277767.html
691247199,400,5,https://images.craigslist.org/00m0m_kaDQ2l2KuQX_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch-sofa/6912471991.html
690725245,1999,12,https://images.craigslist.org/00T0T_2O3nVhy6eVO_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/long-beach-stealer-zgallerie-convo/6907252458.html
691246989,500,5,https://images.craigslist.org/00z0z_iEnhSHHHJTS_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-leather-love-seat-and-couch/6912469899.html
691246992,50,5,https://images.craigslist.org/00U0U_41KcizkzMky_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-blue-linen-blend-sofa-couch/6912469928.html
690726277,750,12,https://images.craigslist.org/01717_fD1d9uYafTd_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-modern-leather-couch/6907262771.html
690736063,150,11,https://images.craigslist.org/00o0o_8SCEsduhq15_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-tan-microsuede-with-chaise/6907360633.html
691245556,250,5,https://images.craigslist.org/00m0m_27Wux7KCOGI_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-moving-sale-modern-couch/6912455561.html
689610216,100,27,https://images.craigslist.org/00N0N_dzo0ThSPDmY_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-la-boy-tropical-print-pull-out/6896102165.html
691245361,250,5,https://images.craigslist.org/00c0c_1DM7wItUoQj_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/signal-hill-leather-brown-couch/6912453612.html
689732806,0,25,https://images.craigslist.org/00h0h_8zCP8eoJgU0_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-blue-fold-down-couch/6897328064.html
691242593,2000,5,https://images.craigslist.org/00r0r_4RedaK36GFB_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-like-new-sofa-couch/6912425935.html
691243973,350,5,https://images.craigslist.org/00707_aeXzfDsXMXQ_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/redondo-beach-living-room-couch/6912439733.html
691243691,200,5,https://images.craigslist.org/00r0r_f4Trf6CYERX_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/lomita-sofa-couch/6912436912.html
691243654,150,5,https://images.craigslist.org/01616_faETfz4wUJB_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/el-segundo-victorian-setee-sofa-couch/6912436542.html
691242854,250,5,https://images.craigslist.org/00S0S_5eeeiGTKOTT_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch-excellent-condition/6912428547.html
689029021,2499,34,https://images.craigslist.org/00o0o_3RP8wrT37O7_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/couch-italian-hand-made-furniture/6890290219.html
691242274,220,5,https://images.craigslist.org/01616_28C7aWU46JE_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/bellflower-leather-couch/6912422749.html
691241998,150,5,https://images.craigslist.org/00T0T_6ATzRkdWMMD_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-pottery-barn-buchanan/6912419985.html
691241411,250,5,https://images.craigslist.org/00q0q_3I7AGRVfNmH_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/reseda-suede-couch-sofa-and-love-seat/6912414113.html
691240661,125,5,https://images.craigslist.org/00D0D_5NKqUKSclAL_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-cute-yellow-fabric-couch/6912406610.html
691239594,4000,5,https://images.craigslist.org/00o0o_2k2NYMfSnKm_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-timothy-oulton-couch/6912395946.html
690966997,50,8,https://images.craigslist.org/00909_gwv1ftVZICy_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/manhattan-beach-couch/6909669973.html
691236674,220,5,https://images.craigslist.org/01616_28C7aWU46JE_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/bellflower-leather-couch/6912366741.html
690548735,300,14,https://images.craigslist.org/01313_fEWxSuB38cF_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/northridge-ikea-sofa-couch-black/6905487357.html
691234148,50,5,https://images.craigslist.org/00404_iX0xC5UVYLe_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/placentia-sectional-couch/6912341483.html
691233466,100,5,https://images.craigslist.org/00f0f_2GbwLoobhgl_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-charcoal-grey-couch-for/6912334663.html
691233084,200,5,https://images.craigslist.org/00Q0Q_5xP3BqQ6p2N_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/arcadia-leather-couch-love-seat-and/6912330845.html
689745429,1400,25,https://images.craigslist.org/00n0n_bu6NdPhqyFD_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/torrance-restoration-hardware-custom/6897454299.html
689745413,50,25,https://images.craigslist.org/00m0m_48bbDHiKvqy_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/torrance-overstuffed-couch-chair-ottoman/6897454138.html
691073328,25,7,https://images.craigslist.org/00505_hLNywx4ZPBT_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/redondo-beach-leather-couch/6910733287.html
691231886,0,5,https://images.craigslist.org/01717_8qLH7644VO7_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-free-matching-couch/6912318867.html
691231115,55,5,https://images.craigslist.org/00000_dF05MPEes9e_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/playa-del-rey-couch/6912311158.html
691230938,60,5,https://images.craigslist.org/00000_1VOnRB22zbN_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-beautiful-couch/6912309382.html
691230547,450,5,https://images.craigslist.org/01515_jV7tsFoQLPj_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-sectional-coffee-gray-couch/6912305470.html
689062601,319,34,https://images.craigslist.org/01717_bptDPaoOCCS_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-black-leather-sofa-bed/6890626018.html
691226697,500,5,https://images.craigslist.org/00o0o_gsl2TWWyDE1_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/emerald-green-velvet-couch/6912266978.html
689292724,50,31,https://images.craigslist.org/00r0r_6Nfz3cx6VsB_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/altadena-couch-for-sale/6892927248.html
691224465,350,5,https://images.craigslist.org/00505_aEUAphaR9fF_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-couch-table-and-chair-living/6912244651.html
691221086,200,5,https://images.craigslist.org/00r0r_2J5x7bFKu2r_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-purple-couch/6912210868.html
691221180,450,5,https://images.craigslist.org/00e0e_bWhIP4ryiBZ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-3-piece-sectional-couch/6912211809.html
691219908,125,5,https://images.craigslist.org/00O0O_j53G1rWCAdQ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/brea-couch-sofa/6912199085.html
690141158,25,19,https://images.craigslist.org/00M0M_947wBMFYjij_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-chair-sofa-couch-over/6901411585.html
691219442,200,5,https://images.craigslist.org/00101_eJAij9q2O60_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fountain-valley-recliner-couch-brown/6912194424.html
691003832,520,8,https://images.craigslist.org/00v0v_6143eSxSj3a_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/northridge-couch-for-sale/6910038320.html
691211467,200,5,https://images.craigslist.org/00t0t_81zKhpEcEkW_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-red-and-gold-paisley-calico/6912114677.html
691210918,800,5,https://images.craigslist.org/00u0u_5wq4gvwtiDQ_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-gray-crate-barrel-couch/6912109184.html
691210402,300,5,https://images.craigslist.org/01616_bJ5VJb116k4_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-gray-couch/6912104022.html
691210270,50,5,https://images.craigslist.org/00707_lx96B9HLBfJ_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/northridge-klippan-ikea-couch/6912102705.html
691209659,400,5,https://images.craigslist.org/00808_iXnEboDDQMn_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-blue-velvet-couch/6912096597.html
691209493,1400,5,https://images.craigslist.org/00H0H_jIRf0SVhxE5_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/los-angeles-moving-sell-custom-made/6912094935.html
691209329,100,5,https://images.craigslist.org/01414_aTx1VkHinl8_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-futon-couch/6912093293.html
691208300,550,5,https://images.craigslist.org/00P0P_cULdglqpMjt_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-blue-couch/6912083006.html
691206568,50,5,https://images.craigslist.org/01313_l0PhMpY3EXF_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/studio-city-leather-couch/6912065680.html
691206295,50,5,https://images.craigslist.org/00P0P_gMev9v91Fib_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch-and-loveseat/6912062955.html
691206257,200,5,https://images.craigslist.org/00707_lzXNiDme9f4_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/woodland-hills-black-leather-couch/6912062572.html
691205670,900,5,https://images.craigslist.org/00b0b_gtWo8ts5pQu_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-dining-table-coffee-table/6912056702.html
691202749,150,5,https://images.craigslist.org/00C0C_1SY26cfC83p_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-plush-custom-couch-celadon/6912027496.html
691199886,450,5,https://images.craigslist.org/00B0B_1gpg2S04RlG_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-west-elm-sofa-couch/6911998867.html
691200354,145,5,https://images.craigslist.org/00S0S_7CpdM8cEFDL_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-couch-for-sale-145-or-best/6912003544.html
690929088,500,9,https://images.craigslist.org/00F0F_dUa2Y9d1yoA_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-leather-couch-pristine/6909290885.html
691196538,30,5,https://images.craigslist.org/00E0E_1GCHCK2GnOp_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/los-angeles-red-leather-couch/6911965385.html
691196140,55,5,https://images.craigslist.org/00e0e_81w3HYjft0U_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/pasadena-charcoal-gray-couch/6911961407.html
691195501,340,5,https://images.craigslist.org/00G0G_8o3LXxonH8U_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/long-beach-couch-moving/6911955011.html
691190875,60,5,https://images.craigslist.org/00I0I_9bTpkjFdaO8_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-sofa-leather-couch-mid/6911908758.html
691190334,150,5,https://images.craigslist.org/00d0d_4oRz4sjLujm_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-ikea-ektorp-couch/6911903347.html
690963734,100,8,https://images.craigslist.org/00w0w_1zwfQGvNMNU_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-ikea-faux-leather-couch/6909637344.html
691189677,160,5,https://images.craigslist.org/00B0B_kzCwVbQ1jgM_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-ikea-ektorp-couch/6911896775.html
691187948,1149,5,https://images.craigslist.org/00l0l_ehrEuHIPkJj_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-imported-brown-italian/6911879482.html
690836678,0,10,https://images.craigslist.org/00707_14xXeuLKyFe_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-upper-bunk-bed-office-couch/6908366786.html
691185953,350,5,https://images.craigslist.org/00000_figzILMeYXK_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-grey-couch/6911859538.html
691182994,425,5,https://images.craigslist.org/00J0J_xvS5Ir8flc_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/venice-ikea-couch-sleeper-sectional/6911829943.html
689624342,50,26,https://images.craigslist.org/00v0v_b0qyZru6QFr_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/torrance-couch-back-table/6896243423.html
690910237,500,9,https://images.craigslist.org/00909_agtvbzw2bDu_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch-for-sale/6909102372.html
